source_address	source_port	dest_address	dest_port	delay
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
1.0.0.2	49155	7.0.0.4	1236	0.001000
